"Username","participant ethnicity","Response.RT","Response.JOL","Target_Ethnicity","Target_Gender","scored"
"M20333934_IEA","White",2787,30,"W","F",1
"M20333934_IEA","White",2987,50,"B","M",1
"M20333934_IEA","White",2059,70,"B","F",1
"M20333934_IEA","White",5512,40,"W","M",1
"M20333934_IEA","White",3784,40,"W","F",1
"M20333934_IEA","White",3351,60,"W","F",1
"M20333934_IEA","White",5338,20,"B","F",1
"M20333934_IEA","White",1796,20,"W","M",0
"M20333934_IEA","White",4951,20,"W","F",1
"M20333934_IEA","White",2300,50,"B","M",1
"M20333934_IEA","White",3271,60,"W","M",1
"M20333934_IEA","White",4439,65,"B","F",1
"M20333934_IEA","White",2302,20,"W","M",0
"M20333934_IEA","White",2458,30,"W","F",1
"M20333934_IEA","White",2979,30,"B","F",1
"M20333934_IEA","White",7921,60,"W","F",1
"M20333934_IEA","White",5506,40,"W","M",1
"M20333934_IEA","White",1780,80,"W","M",1
"M20333934_IEA","White",2660,50,"W","F",1
"M20333934_IEA","White",2727,40,"B","F",1
"M20333934_IEA","White",4689,40,"B","F",1
"M20335162","Asian/Pacific Islander",3759,20,"B","F",1
"M20335162","Asian/Pacific Islander",1152,0,"B","F",1
"M20335162","Asian/Pacific Islander",1367,0,"B","F",1
"M20335162","Asian/Pacific Islander",5010,60,"W","M",1
"M20335162","Asian/Pacific Islander",2905,70,"W","M",1
"M20335162","Asian/Pacific Islander",2079,0,"W","M",1
"M20335162","Asian/Pacific Islander",3751,10,"B","F",1
"M20335162","Asian/Pacific Islander",2170,80,"W","M",1
"M20335162","Asian/Pacific Islander",1407,0,"B","F",1
"M20335162","Asian/Pacific Islander",2042,90,"W","M",1
"M20335162","Asian/Pacific Islander",2246,0,"B","M",0
"M20335162","Asian/Pacific Islander",1326,0,"B","F",0
"M20335162","Asian/Pacific Islander",5569,70,"B","M",0
"M20335162","Asian/Pacific Islander",5991,50,"B","M",1
"M20335162","Asian/Pacific Islander",1813,0,"W","M",0
"M20335162","Asian/Pacific Islander",3162,0,"B","F",1
"M20335162","Asian/Pacific Islander",1555,0,"W","M",1
"M20335162","Asian/Pacific Islander",1576,0,"B","F",0
"M20335162","Asian/Pacific Islander",6059,80,"B","M",1
"M20335162","Asian/Pacific Islander",1389,0,"B","M",1
"M20335162","Asian/Pacific Islander",1701,0,"B","M",0
"M20335162","Asian/Pacific Islander",3440,70,"B","M",0
"M20335162","Asian/Pacific Islander",3177,80,"B","F",1
"M20335162","Asian/Pacific Islander",2088,0,"W","F",1
"M20335162","Asian/Pacific Islander",1282,0,"W","M",1
"M20335162","Asian/Pacific Islander",1142,0,"B","M",0
"M20335162","Asian/Pacific Islander",1208,0,"W","F",1
"M20335162","Asian/Pacific Islander",3044,0,"W","M",1
"M20335162","Asian/Pacific Islander",4193,60,"B","M",0
"M20335162","Asian/Pacific Islander",1779,0,"B","M",1
"M20335162","Asian/Pacific Islander",2854,80,"W","F",1
"M20335162","Asian/Pacific Islander",1121,0,"B","F",0
"M20335162","Asian/Pacific Islander",2317,70,"W","F",1
"M20335162","Asian/Pacific Islander",1727,0,"W","M",0
"M20335162","Asian/Pacific Islander",1097,0,"W","F",1
"M20335162","Asian/Pacific Islander",1021,0,"W","F",1
"M20335162","Asian/Pacific Islander",1224,0,"W","F",1
"M20335162","Asian/Pacific Islander",2445,60,"W","F",0
"M20335162","Asian/Pacific Islander",2980,90,"W","F",1
"M20335162","Asian/Pacific Islander",5239,70,"W","F",0
"M20335163AB","Black",3931,20,"B","M",0
"M20335163AB","Black",3642,20,"B","M",0
"M20335163AB","Black",3751,45,"B","M",1
"M20335163AB","Black",4288,50,"B","M",1
"M20335163AB","Black",3458,45,"B","M",1
"M20335163AB","Black",4800,20,"W","F",1
"M20335163AB","Black",4032,50,"W","F",1
"M20335163AB","Black",7717,20,"W","F",1
"M20335163AB","Black",2026,35,"B","F",0
"M20335163AB","Black",5009,10,"B","M",1
"M20335163AB","Black",4275,35,"B","M",1
"M20335163AB","Black",4318,20,"W","M",0
"M20335163AB","Black",3220,55,"W","M",1
"M20335163AB","Black",4131,45,"W","F",1
"M20335163AB","Black",14849,30,"B","F",1
"M20335163AB","Black",3865,20,"B","F",1
"M20335163AB","Black",5080,75,"B","F",1
"M20335163AB","Black",3151,50,"B","F",1
"M20335163AB","Black",6420,45,"B","F",1
"M20335163AB","Black",4467,35,"W","F",1
"M20335163AB","Black",6283,10,"B","M",0
"M20335163AB","Black",3598,60,"B","M",1
"M20335163AB","Black",4387,20,"B","M",1
"M20335163AB","Black",4373,35,"B","F",1
"M20335163AB","Black",4546,20,"W","F",1
"M20335163AB","Black",3709,35,"B","F",1
"M20335163AB","Black",3745,20,"W","F",1
"M20335163AB","Black",21326,35,"W","M",1
"M20335163AB","Black",3884,25,"W","M",1
"M20335163AB","Black",8955,10,"B","F",0
"M20335163AB","Black",5389,35,"W","F",1
"M20335163AB","Black",3235,35,"W","F",0
"M20335163AB","Black",5508,35,"W","M",1
"M20335163AB","Black",5272,10,"W","F",1
"M20335163AB","Black",3631,10,"W","M",1
"M20335163AB","Black",4091,50,"B","F",1
"M20335163AB","Black",9423,10,"W","M",1
"M20335163AB","Black",4497,35,"W","M",1
"M20335163AB","Black",6203,10,"W","M",0
"M20335163AB","Black",4890,20,"W","M",1
"M20335233_KDS","Black",5306,89,"B","F",1
"M20335233_KDS","Black",5437,23,"B","F",1
"M20335233_KDS","Black",1936,24,"W","M",1
"M20335233_KDS","Black",2410,45,"B","F",1
"M20335233_KDS","Black",4504,78,"W","M",1
"M20335233_KDS","Black",3290,67,"B","F",0
"M20335233_KDS","Black",2632,98,"B","F",0
"M20335233_KDS","Black",2850,24,"W","M",1
"M20335233_KDS","Black",6896,23,"B","F",1
"M20335233_KDS","Black",2408,79,"B","F",1
"M20335233_KDS","Black",4121,89,"B","F",1
"M20335233_KDS","Black",2907,68,"B","F",1
"M20335233_KDS","Black",3139,32,"W","M",1
"M20335233_KDS","Black",7574,34,"W","M",1
"M20335233_KDS","Black",6544,79,"B","M",1
"M20335233_KDS","Black",3717,23,"W","M",0
"M20335233_KDS","Black",2848,89,"B","M",1
"M20335233_KDS","Black",1979,45,"B","M",1
"M20335233_KDS","Black",8760,45,"B","M",0
"M20335233_KDS","Black",4501,35,"B","M",0
"M20335233_KDS","Black",7784,45,"B","M",1
"M20335233_KDS","Black",6991,35,"B","M",1
"M20335233_KDS","Black",3079,45,"B","M",1
"M20335233_KDS","Black",4362,37,"B","M",0
"M20335233_KDS","Black",5876,45,"B","M",1
"M20335233_KDS","Black",2598,78,"W","F",1
"M20335233_KDS","Black",2304,78,"W","F",0
"M20335233_KDS","Black",4487,79,"W","F",0
"M20335233_KDS","Black",4092,34,"W","F",0
"M20335233_KDS","Black",3334,24,"W","F",1
"M20335233_KDS","Black",3491,57,"W","F",0
"M20335233_KDS","Black",2356,12,"W","F",0
"M20335233_KDS","Black",6076,87,"W","F",1
"M20335233_KDS","Black",2702,36,"W","F",0
"M20335233_KDS","Black",3611,78,"W","F",1
"M20335233_KDS","Black",1958,12,"W","M",0
"M20335233_KDS","Black",2611,24,"W","M",1
"M20335233_KDS","Black",6943,13,"W","M",1
"M20335233_KDS","Black",1699,45,"W","M",0
"M20335233_KDS","Black",1784,79,"B","F",0
"M20335355MK","White",9845,39,"B","F",1
"M20335355MK","White",4323,0,"B","M",0
"M20335355MK","White",6210,48,"B","M",1
"M20335355MK","White",8153,23,"W","F",1
"M20335355MK","White",5023,3,"B","F",1
"M20335355MK","White",5181,68,"W","F",1
"M20335355MK","White",5726,6,"B","F",1
"M20335355MK","White",11428,80,"B","M",0
"M20335355MK","White",7446,24,"B","M",1
"M20335355MK","White",6435,1,"B","F",1
"M20335355MK","White",15259,56,"B","M",1
"M20335355MK","White",3795,0,"W","F",1
"M20335355MK","White",7210,5,"B","M",1
"M20335355MK","White",7888,4,"W","M",1
"M20335355MK","White",14407,19,"W","F",1
"M20335355MK","White",5587,10,"B","M",1
"M20335355MK","White",6850,67,"B","F",1
"M20335355MK","White",11008,9,"B","M",1
"M20335355MK","White",3070,0,"B","F",1
"M20335355MK","White",9076,12,"B","F",1
"M20335355MK","White",6967,57,"W","F",1
"M20335355MK","White",7912,49,"B","F",1
"M20335355MK","White",2660,0,"W","M",1
"M20335355MK","White",56852,7,"W","M",0
"M20335355MK","White",3386,0,"B","M",0
"M20335355MK","White",2321,0,"W","M",0
"M20335355MK","White",21998,12,"W","M",1
"M20335355MK","White",7246,0,"B","M",1
"M20335355MK","White",8378,3,"B","F",1
"M20335355MK","White",6035,2,"W","M",1
"M20335355MK","White",8749,34,"B","F",1
"M20335355MK","White",9344,20,"W","F",1
"M20335355MK","White",2415,4,"W","M",1
"M20335355MK","White",11755,45,"W","F",1
"M20335355MK","White",9340,20,"W","F",1
"M20335355MK","White",7994,2,"W","F",1
"M20335355MK","White",6762,8,"W","M",1
"M20335355MK","White",8220,56,"W","M",1
"M20335355MK","White",10637,35,"W","F",1
"M20335355MK","White",18355,23,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",13998,90,"B","F",1
"M20335778_SIM","Asian/Pacific Islander",3055,100,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",3234,100,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",3337,100,"B","M",1
"M20335778_SIM","Asian/Pacific Islander",2923,100,"B","F",1
"M20335778_SIM","Asian/Pacific Islander",10701,100,"W","F",1
"M20335778_SIM","Asian/Pacific Islander",2719,100,"W","F",0
"M20335778_SIM","Asian/Pacific Islander",3793,100,"B","F",0
"M20335778_SIM","Asian/Pacific Islander",3490,100,"B","F",0
"M20335778_SIM","Asian/Pacific Islander",2356,100,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",2419,100,"W","F",1
"M20335778_SIM","Asian/Pacific Islander",2486,100,"B","M",1
"M20335778_SIM","Asian/Pacific Islander",2336,100,"B","F",1
"M20335778_SIM","Asian/Pacific Islander",2811,100,"W","F",1
"M20335778_SIM","Asian/Pacific Islander",30587,97,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",4053,100,"B","F",1
"M20335778_SIM","Asian/Pacific Islander",8353,100,"W","F",1
"M20335778_SIM","Asian/Pacific Islander",7276,100,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",3239,100,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",2984,100,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",3592,98,"B","F",1
"M20335778_SIM","Asian/Pacific Islander",3709,100,"B","M",1
"M20335778_SIM","Asian/Pacific Islander",3122,100,"B","M",1
"M20335778_SIM","Asian/Pacific Islander",2725,100,"B","M",0
"M20335778_SIM","Asian/Pacific Islander",3003,100,"B","M",1
"M20335778_SIM","Asian/Pacific Islander",2369,100,"W","F",1
"M20335778_SIM","Asian/Pacific Islander",3816,100,"B","M",1
"M20335778_SIM","Asian/Pacific Islander",4245,96,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",2804,100,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",2439,100,"B","F",0
"M20335778_SIM","Asian/Pacific Islander",2734,100,"B","F",1
"M20335778_SIM","Asian/Pacific Islander",2720,100,"W","M",1
"M20335778_SIM","Asian/Pacific Islander",2660,98,"W","F",0
"M20335778_SIM","Asian/Pacific Islander",2829,100,"B","M",1
"M20335778_SIM","Asian/Pacific Islander",2633,100,"B","F",1
"M20335778_SIM","Asian/Pacific Islander",3107,100,"W","F",1
"M20335778_SIM","Asian/Pacific Islander",15651,100,"B","M",1
"M20335778_SIM","Asian/Pacific Islander",2549,100,"W","F",1
"M20335778_SIM","Asian/Pacific Islander",2223,100,"B","M",1
"M20335778_SIM","Asian/Pacific Islander",5592,100,"W","F",1
"M20335930SH","Asian/Pacific Islander",5365,80,"B","M",0
"M20335930SH","Asian/Pacific Islander",6697,20,"W","F",1
"M20335930SH","Asian/Pacific Islander",6201,0,"W","F",1
"M20335930SH","Asian/Pacific Islander",5755,50,"W","M",1
"M20335930SH","Asian/Pacific Islander",4599,100,"B","M",1
"M20335930SH","Asian/Pacific Islander",4829,100,"W","M",1
"M20335930SH","Asian/Pacific Islander",6322,80,"B","F",1
"M20335930SH","Asian/Pacific Islander",6614,60,"B","F",0
"M20335930SH","Asian/Pacific Islander",5432,60,"B","M",1
"M20335930SH","Asian/Pacific Islander",9320,90,"B","M",0
"M20335930SH","Asian/Pacific Islander",4342,50,"B","M",0
"M20335930SH","Asian/Pacific Islander",4649,40,"B","F",0
"M20335930SH","Asian/Pacific Islander",5617,80,"B","F",0
"M20335930SH","Asian/Pacific Islander",7663,80,"B","F",0
"M20335930SH","Asian/Pacific Islander",4950,80,"B","F",0
"M20335930SH","Asian/Pacific Islander",4101,50,"B","F",1
"M20335930SH","Asian/Pacific Islander",11235,50,"B","F",0
"M20335930SH","Asian/Pacific Islander",5594,80,"B","F",1
"M20335930SH","Asian/Pacific Islander",6549,70,"B","F",0
"M20335930SH","Asian/Pacific Islander",6180,90,"W","F",1
"M20335930SH","Asian/Pacific Islander",4996,20,"W","F",0
"M20335930SH","Asian/Pacific Islander",6193,99,"W","F",1
"M20335930SH","Asian/Pacific Islander",6485,0,"W","F",0
"M20335930SH","Asian/Pacific Islander",8263,100,"W","F",0
"M20335930SH","Asian/Pacific Islander",5745,100,"B","M",0
"M20335930SH","Asian/Pacific Islander",7464,20,"B","M",0
"M20335930SH","Asian/Pacific Islander",5563,50,"B","M",0
"M20335930SH","Asian/Pacific Islander",6507,80,"B","M",1
"M20335930SH","Asian/Pacific Islander",5757,30,"B","M",0
"M20335930SH","Asian/Pacific Islander",7366,20,"W","F",0
"M20335930SH","Asian/Pacific Islander",5925,0,"W","F",0
"M20335930SH","Asian/Pacific Islander",4813,100,"W","F",1
"M20335930SH","Asian/Pacific Islander",4741,100,"W","M",1
"M20335930SH","Asian/Pacific Islander",5250,0,"W","M",0
"M20335930SH","Asian/Pacific Islander",4560,50,"W","M",0
"M20335930SH","Asian/Pacific Islander",6213,0,"W","M",0
"M20335930SH","Asian/Pacific Islander",5484,50,"W","M",1
"M20335930SH","Asian/Pacific Islander",7721,0,"W","M",1
"M20335930SH","Asian/Pacific Islander",4027,100,"W","M",1
"M20335930SH","Asian/Pacific Islander",6053,50,"W","M",0
"M20335990","Asian/Pacific Islander",5293,100,"W","M",1
"M20335990","Asian/Pacific Islander",4925,100,"B","M",1
"M20335990","Asian/Pacific Islander",5521,100,"B","M",1
"M20335990","Asian/Pacific Islander",4374,100,"B","F",1
"M20335990","Asian/Pacific Islander",5972,100,"B","M",0
"M20335990","Asian/Pacific Islander",4186,100,"W","F",1
"M20335990","Asian/Pacific Islander",5236,100,"B","M",1
"M20335990","Asian/Pacific Islander",4211,100,"B","F",1
"M20335990","Asian/Pacific Islander",5553,100,"B","M",1
"M20335990","Asian/Pacific Islander",4155,100,"B","M",1
"M20335990","Asian/Pacific Islander",5839,100,"W","M",0
"M20335990","Asian/Pacific Islander",5234,100,"W","F",1
"M20335990","Asian/Pacific Islander",4685,100,"B","F",1
"M20335990","Asian/Pacific Islander",4048,100,"W","M",1
"M20335990","Asian/Pacific Islander",7245,100,"B","M",0
"M20335990","Asian/Pacific Islander",3215,100,"B","M",0
"M20335990","Asian/Pacific Islander",6333,100,"W","F",1
"M20335990","Asian/Pacific Islander",3905,100,"B","M",1
"M20335990","Asian/Pacific Islander",5847,100,"W","M",1
"M20335990","Asian/Pacific Islander",3830,100,"W","F",1
"M20335990","Asian/Pacific Islander",4959,100,"W","F",1
"M20335990","Asian/Pacific Islander",5678,100,"B","F",1
"M20335990","Asian/Pacific Islander",4636,100,"W","F",1
"M20335990","Asian/Pacific Islander",4018,100,"W","F",1
"M20335990","Asian/Pacific Islander",4267,100,"B","F",1
"M20335990","Asian/Pacific Islander",4440,100,"B","F",1
"M20335990","Asian/Pacific Islander",4411,100,"W","M",1
"M20335990","Asian/Pacific Islander",5573,100,"B","M",1
"M20335990","Asian/Pacific Islander",4915,100,"W","M",1
"M20335990","Asian/Pacific Islander",5277,100,"B","F",1
"M20335990","Asian/Pacific Islander",5055,100,"W","F",1
"M20335990","Asian/Pacific Islander",4109,100,"W","M",1
"M20335990","Asian/Pacific Islander",4298,100,"W","F",1
"M20335990","Asian/Pacific Islander",5864,100,"W","M",1
"M20335990","Asian/Pacific Islander",5977,100,"B","F",0
"M20335990","Asian/Pacific Islander",4416,100,"W","F",1
"M20335990","Asian/Pacific Islander",4840,100,"B","F",1
"M20335990","Asian/Pacific Islander",18489,100,"W","M",1
"M20335990","Asian/Pacific Islander",4972,100,"B","F",0
"M20335990","Asian/Pacific Islander",4803,100,"W","M",0
"M20336507_mmh","Black",93074,50,"W","M",0
"M20336507_mmh","Black",110244,15,"W","M",0
"M20336507_mmh","Black",4030,60,"W","M",0
"M20336507_mmh","Black",2207,50,"W","M",1
"M20336507_mmh","Black",3479,40,"B","F",1
"M20336507_mmh","Black",46055,30,"B","F",1
"M20336507_mmh","Black",2958,40,"B","F",1
"M20336507_mmh","Black",53832,50,"B","F",1
"M20336507_mmh","Black",1871,2,"B","F",0
"M20336507_mmh","Black",4206,50,"B","F",1
"M20336507_mmh","Black",1703,20,"B","F",1
"M20336507_mmh","Black",5799,50,"B","F",1
"M20336507_mmh","Black",15919,80,"B","F",1
"M20336507_mmh","Black",104883,60,"B","F",0
"M20336507_mmh","Black",3545,20,"B","M",1
"M20336507_mmh","Black",2772,40,"B","M",0
"M20336507_mmh","Black",2093,40,"B","M",0
"M20336507_mmh","Black",7870,30,"B","M",1
"M20336507_mmh","Black",5742,40,"B","M",0
"M20336507_mmh","Black",3421,20,"B","M",1
"M20336507_mmh","Black",5159,50,"B","M",0
"M20336507_mmh","Black",43186,30,"B","M",0
"M20336507_mmh","Black",5485,40,"B","M",1
"M20336507_mmh","Black",2412,30,"B","M",1
"M20336507_mmh","Black",3121,40,"W","F",1
"M20336507_mmh","Black",3153,60,"W","F",1
"M20336507_mmh","Black",4930,50,"W","F",1
"M20336507_mmh","Black",1446,20,"W","F",0
"M20336507_mmh","Black",2513,40,"W","F",0
"M20336507_mmh","Black",2997,40,"W","F",1
"M20336507_mmh","Black",1847,40,"W","F",0
"M20336507_mmh","Black",2637,40,"W","F",1
"M20336507_mmh","Black",3127,70,"W","F",0
"M20336507_mmh","Black",5001,30,"W","F",1
"M20336507_mmh","Black",5039,20,"W","M",1
"M20336507_mmh","Black",2408,40,"W","M",1
"M20336507_mmh","Black",1922,20,"W","M",1
"M20336507_mmh","Black",3026,60,"W","M",1
"M20336507_mmh","Black",3468,30,"W","M",0
"M20336507_mmh","Black",2804,60,"W","M",1
"M20336685_amn","Black",7880,100,"B","F",1
"M20336685_amn","Black",5642,50,"B","M",0
"M20336685_amn","Black",7676,45,"B","F",1
"M20336685_amn","Black",10962,50,"B","F",1
"M20336685_amn","Black",6303,35,"B","M",1
"M20336685_amn","Black",9908,80,"B","F",1
"M20336685_amn","Black",7110,86,"B","F",1
"M20336685_amn","Black",7307,99,"B","M",1
"M20336685_amn","Black",7894,50,"B","F",1
"M20336685_amn","Black",12137,60,"W","M",1
"M20336685_amn","Black",12968,50,"B","M",1
"M20336685_amn","Black",6158,60,"B","F",1
"M20336685_amn","Black",6752,50,"W","M",1
"M20336685_amn","Black",11117,90,"B","F",1
"M20336685_amn","Black",10229,30,"B","F",1
"M20336685_amn","Black",7023,60,"W","F",0
"M20336685_amn","Black",10067,57,"W","F",0
"M20336685_amn","Black",7226,40,"W","F",1
"M20336685_amn","Black",16798,60,"B","M",1
"M20336685_amn","Black",7720,60,"B","M",1
"M20336685_amn","Black",6882,80,"W","F",1
"M20336685_amn","Black",6106,90,"W","F",0
"M20336685_amn","Black",8270,80,"W","F",1
"M20336685_amn","Black",6274,67,"W","M",1
"M20336685_amn","Black",14146,70,"W","F",1
"M20336685_amn","Black",9099,56,"W","F",1
"M20336685_amn","Black",9511,70,"W","M",1
"M20336685_amn","Black",14582,40,"B","F",1
"M20336685_amn","Black",12115,87,"W","M",1
"M20336685_amn","Black",7132,60,"B","M",1
"M20336685_amn","Black",7939,20,"W","M",1
"M20336685_amn","Black",9690,79,"W","F",1
"M20336685_amn","Black",5725,20,"W","M",1
"M20336685_amn","Black",5959,50,"W","M",1
"M20336685_amn","Black",5064,50,"B","M",1
"M20336685_amn","Black",5679,60,"W","F",1
"M20336685_amn","Black",5528,20,"W","M",1
"M20336685_amn","Black",8044,50,"B","M",1
"M20336685_amn","Black",6463,50,"B","M",1
"M20336685_amn","Black",6274,50,"W","M",1
"M20337415AM","Black",27255,80,"B","F",1
"M20337415AM","Black",26596,80,"B","F",1
"M20337415AM","Black",18064,100,"B","F",1
"M20337415AM","Black",20237,80,"B","M",1
"M20337415AM","Black",20886,75,"W","M",1
"M20337415AM","Black",14911,80,"B","M",1
"M20337415AM","Black",22185,80,"W","F",1
"M20337415AM","Black",45224,85,"B","M",1
"M20337415AM","Black",22248,98,"B","F",1
"M20337415AM","Black",20520,80,"B","F",1
"M20337415AM","Black",18816,85,"B","M",1
"M20337415AM","Black",47849,90,"W","F",1
"M20337415AM","Black",45016,78,"B","M",1
"M20337415AM","Black",21766,90,"W","M",1
"M20337415AM","Black",33620,80,"W","M",1
"M20337415AM","Black",25818,85,"B","F",1
"M20337415AM","Black",32156,85,"B","M",1
"M20337415AM","Black",24587,90,"B","M",1
"M20337415AM","Black",24578,80,"B","F",1
"M20337415AM","Black",21129,85,"W","F",1
"M20337415AM","Black",17799,82,"B","M",1
"M20337415AM","Black",19415,90,"B","M",1
"M20337415AM","Black",45944,82,"W","M",1
"M20337415AM","Black",22934,85,"W","F",1
"M20337415AM","Black",24508,75,"B","F",1
"M20337415AM","Black",12765,NA,"W","M",1
"M20337415AM","Black",40434,85,"B","M",1
"M20337415AM","Black",34832,80,"W","M",1
"M20337415AM","Black",18700,80,"W","M",1
"M20337415AM","Black",19682,100,"B","F",1
"M20337415AM","Black",33084,75,"B","F",1
"M20337415AM","Black",25230,70,"W","F",1
"M20337415AM","Black",25136,90,"W","F",1
"M20337415AM","Black",19406,85,"W","F",1
"M20337415AM","Black",23594,90,"W","F",1
"M20337415AM","Black",37200,85,"W","F",1
"M20337415AM","Black",26577,80,"W","F",1
"M20337415AM","Black",29994,70,"W","M",1
"M20337415AM","Black",25039,75,"W","M",1
"M20337415AM","Black",21440,NA,"W","M",1
"M20340225_NS","White",2331,50,"B","M",0
"M20340225_NS","White",2397,50,"W","F",1
"M20340225_NS","White",5324,30,"B","M",0
"M20340225_NS","White",4704,50,"W","F",0
"M20340225_NS","White",4809,30,"B","F",1
"M20340225_NS","White",5795,40,"W","F",1
"M20340225_NS","White",3462,30,"B","M",1
"M20340225_NS","White",2676,10,"W","M",1
"M20340225_NS","White",7029,40,"W","F",1
"M20340225_NS","White",3469,70,"W","M",1
"M20340225_NS","White",4933,10,"W","F",0
"M20340225_NS","White",5443,10,"B","M",1
"M20340225_NS","White",3720,50,"B","F",1
"M20340225_NS","White",2947,10,"B","F",0
"M20340225_NS","White",12999,20,"B","F",1
"M20340225_NS","White",3129,50,"W","F",0
"M20340225_NS","White",2675,50,"W","F",0
"M20340225_NS","White",4765,20,"B","M",1
"M20340225_NS","White",3902,50,"B","M",1
"M20340225_NS","White",2287,20,"W","M",1
"M20340225_NS","White",5669,50,"B","M",0
"M20340225_NS","White",2945,10,"W","M",1
"M20340225_NS","White",4212,10,"W","M",1
"M20340225_NS","White",2407,50,"W","F",1
"M20340225_NS","White",3688,20,"W","F",0
"M20340225_NS","White",2933,60,"W","M",0
"M20340225_NS","White",2741,10,"B","M",1
"M20340225_NS","White",3163,20,"W","M",0
"M20340225_NS","White",5226,20,"W","M",1
"M20340225_NS","White",4494,20,"W","M",0
"M20340225_NS","White",3069,20,"B","F",1
"M20340225_NS","White",12219,30,"B","M",1
"M20340225_NS","White",3167,20,"B","F",0
"M20340225_NS","White",2941,50,"W","F",0
"M20340225_NS","White",3558,20,"B","F",0
"M20340225_NS","White",6241,30,"B","F",0
"M20340225_NS","White",10119,40,"W","M",0
"M20340225_NS","White",3760,20,"B","M",1
"M20340225_NS","White",2433,20,"B","F",0
"M20340225_NS","White",4816,50,"B","F",1
"M20340226_GG","White",35189,10,"B","M",1
"M20340226_GG","White",4129,100,"B","F",1
"M20340226_GG","White",6866,35,"W","F",1
"M20340226_GG","White",10018,0,"W","F",0
"M20340226_GG","White",8222,0,"W","F",1
"M20340226_GG","White",6886,65,"B","F",1
"M20340226_GG","White",13647,5,"B","F",1
"M20340226_GG","White",5209,50,"B","F",1
"M20340226_GG","White",9184,95,"B","M",1
"M20340226_GG","White",12546,70,"B","M",1
"M20340226_GG","White",13576,80,"B","M",1
"M20340226_GG","White",4565,10,"W","M",1
"M20340226_GG","White",12489,70,"B","F",1
"M20340226_GG","White",8835,0,"B","M",1
"M20340226_GG","White",15809,45,"W","F",1
"M20340226_GG","White",5991,50,"W","M",1
"M20340226_GG","White",8754,85,"W","M",1
"M20340226_GG","White",8268,85,"W","M",1
"M20340226_GG","White",7389,95,"B","M",1
"M20340226_GG","White",16793,30,"W","F",1
"M20340226_GG","White",23464,20,"W","M",1
"M20340226_GG","White",8911,88,"B","F",1
"M20340226_GG","White",3655,15,"W","M",1
"M20340226_GG","White",5824,5,"W","F",1
"M20340226_GG","White",10928,10,"B","M",1
"M20340226_GG","White",7602,25,"W","M",1
"M20340226_GG","White",24850,75,"B","M",1
"M20340226_GG","White",4713,0,"W","M",1
"M20340226_GG","White",7616,45,"B","M",1
"M20340226_GG","White",6381,35,"B","M",1
"M20340226_GG","White",14837,50,"W","F",1
"M20340226_GG","White",32409,20,"B","F",1
"M20340226_GG","White",20120,35,"W","F",1
"M20340226_GG","White",17033,100,"B","F",1
"M20340226_GG","White",29210,70,"W","F",1
"M20340226_GG","White",9608,95,"W","M",1
"M20340226_GG","White",18114,15,"B","F",1
"M20340226_GG","White",4351,0,"W","F",0
"M20340226_GG","White",8379,10,"W","M",1
"M20340226_GG","White",14708,75,"B","F",1
"M20344049!","White",3313,60,"W","F",1
"M20344049!","White",4496,80,"B","F",1
"M20344049!","White",2103,10,"B","M",0
"M20344049!","White",2793,10,"B","M",1
"M20344049!","White",2109,90,"B","M",1
"M20344049!","White",2102,70,"B","F",1
"M20344049!","White",3606,70,"B","F",1
"M20344049!","White",3366,10,"B","F",1
"M20344049!","White",4032,50,"W","M",1
"M20344049!","White",3628,30,"W","M",1
"M20344049!","White",4714,70,"B","F",1
"M20344049!","White",3690,20,"W","M",1
"M20344049!","White",3717,70,"B","F",1
"M20344049!","White",2680,20,"B","F",1
"M20344049!","White",4625,30,"B","F",1
"M20344049!","White",3825,80,"W","F",1
"M20344049!","White",6536,10,"W","F",1
"M20344049!","White",3181,10,"W","M",1
"M20344049!","White",3632,60,"B","M",1
"M20344049!","White",6640,10,"B","M",1
"M20344049!","White",3158,10,"B","M",1
"M20344049!","White",3623,80,"B","M",1
"M20344049!","White",3841,90,"B","F",1
"M20344049!","White",3700,10,"W","M",1
"M20344049!","White",2621,90,"B","M",1
"M20344049!","White",2701,90,"W","F",1
"M20344049!","White",3367,50,"W","F",1
"M20344049!","White",2426,10,"B","M",1
"M20344049!","White",3358,10,"B","M",0
"M20344049!","White",4740,10,"W","M",1
"M20344049!","White",3729,10,"W","F",1
"M20344049!","White",4378,60,"W","M",1
"M20344049!","White",4565,40,"W","M",1
"M20344049!","White",2581,90,"B","F",1
"M20344049!","White",3182,10,"W","F",1
"M20344049!","White",1834,90,"W","M",1
"M20344049!","White",4814,90,"W","M",1
"M20344049!","White",5684,60,"W","F",1
"M20344049!","White",4169,10,"W","F",1
"M20344049!","White",4695,80,"W","F",1
"M20344836","White",20566,90,"W","F",0
"M20344836","White",25485,90,"W","F",1
