"Username","participant_ethnicity","Response.RT","key","Target_Ethnicity","Target_Gender","scored"
"j00980078CJ","Black",5021,"NEW","W","M",0
"j00980078CJ","Black",3091,"NEW","W","M",0
"j00980078CJ","Black",2209,"NEW","B","M",0
"j00980078CJ","Black",2079,"NEW","W","F",0
"j00980078CJ","Black",2230,"NEW","W","F",0
"j00980078CJ","Black",2149,"NEW","W","M",0
"j00980078CJ","Black",2286,"NEW","W","M",0
"j00980078CJ","Black",1939,"NEW","W","F",0
"j00980078CJ","Black",2359,"NEW","B","F",0
"j00980078CJ","Black",1988,"NEW","W","F",0
"j00980078CJ","Black",2834,"NEW","W","M",0
"j00980078CJ","Black",2288,"NEW","W","F",0
"j00980078CJ","Black",2484,"NEW","W","M",0
"j00980078CJ","Black",2396,"NEW","B","F",0
"j00980078CJ","Black",28324,"NEW","W","F",0
"j00980078CJ","Black",4082,"NEW","B","F",0
"j00980078CJ","Black",3925,"NEW","W","M",0
"j00980078CJ","Black",3665,"NEW","B","F",0
"j00980078CJ","Black",2248,"NEW","B","M",0
"j00980078CJ","Black",2003,"NEW","W","F",0
"j00980078CJ","Black",1966,"NEW","W","F",0
"j00980078CJ","Black",2139,"NEW","B","M",0
"j00980078CJ","Black",2226,"NEW","B","F",0
"j00980078CJ","Black",2001,"NEW","B","M",0
"j00980078CJ","Black",2022,"NEW","B","F",0
"j00980078CJ","Black",2457,"NEW","W","M",0
"j00980078CJ","Black",1936,"NEW","B","F",0
"j00980078CJ","Black",1970,"NEW","B","M",0
"j00980078CJ","Black",2668,"NEW","B","F",0
"j00980078CJ","Black",2158,"NEW","B","F",0
"j00980078CJ","Black",1954,"NEW","W","F",0
"j00980078CJ","Black",1977,"NEW","W","M",0
"j00980078CJ","Black",1853,"NEW","B","M",0
"j00981726AB","Black",2426,"OLD","W","M",1
"j00981726AB","Black",1929,"OLD","W","M",1
"j00981726AB","Black",2161,"OLD","B","M",1
"j00981726AB","Black",1813,"OLD","W","M",1
"j00981726AB","Black",4657,"OLD","B","M",0
"j00981726AB","Black",2278,"OLD","W","F",0
"j00981726AB","Black",2073,"NEW","B","F",0
"j00981726AB","Black",3628,"OLD","W","M",1
"j00981726AB","Black",5142,"OLD","B","F",1
"j00981726AB","Black",3271,"OLD","W","M",0
"j00981726AB","Black",2486,"OLD","B","F",1
"j00981726AB","Black",3777,"OLD","W","F",1
"j00981726AB","Black",4516,"OLD","B","F",1
"j00981726AB","Black",3395,"OLD","W","F",1
"j00981726AB","Black",1767,"OLD","B","F",0
"j00981726AB","Black",1880,"OLD","W","M",0
"j00981726AB","Black",3392,"OLD","B","F",1
"j00981726AB","Black",4607,"OLD","W","M",1
"j00981726AB","Black",2309,"OLD","W","M",0
"j00981726AB","Black",2420,"OLD","B","M",1
"j00981726AB","Black",2342,"OLD","W","F",0
"j00981726AB","Black",6087,"NEW","B","M",0
"j00981726AB","Black",2996,"NEW","W","F",0
"j00981726AB","Black",2818,"NEW","B","F",0
"j00981726AB","Black",3465,"NEW","W","M",0
"j00981726AB","Black",2765,"NEW","W","M",0
"j00981726AB","Black",1967,"NEW","W","M",0
"j00981726AB","Black",3575,"NEW","W","F",1
"j00981726AB","Black",2071,"NEW","B","F",0
"j00981726AB","Black",7612,"OLD","B","F",0
"j00981726AB","Black",5732,"OLD","B","M",1
"j00981726AB","Black",2825,"OLD","B","F",0
"j00981726AB","Black",1839,"NEW","W","F",0
"j00981726AB","Black",1888,"NEW","W","F",0
"j00981726AB","Black",3427,"OLD","B","F",1
"j00981726AB","Black",2063,"OLD","B","M",1
"j00981726AB","Black",2129,"OLD","B","M",1
"j00981726AB","Black",2473,"OLD","W","F",1
"j00981726AB","Black",1878,"OLD","W","M",1
"j00981726AB","Black",1805,"NEW","B","F",0
"j00981726AB","Black",3558,"NEW","W","F",0
"j00981726AB","Black",2762,"NEW","W","F",0
"j00981726AB","Black",3152,"NEW","B","M",0
"j00981726AB","Black",3354,"NEW","B","F",0
"j00981726AB","Black",2213,"NEW","W","F",0
"j00981726AB","Black",3230,"NEW","B","M",0
"j00981726AB","Black",4331,"NEW","B","F",0
"j00981726AB","Black",3729,"NEW","B","F",0
"j00981726AB","Black",4563,"NEW","B","M",1
"j00981726AB","Black",3882,"NEW","W","M",0
"j00981726AB","Black",3838,"NEW","W","M",0
"j00981726AB","Black",3702,"NEW","W","M",0
"j00981726AB","Black",1713,"NEW","W","F",0
"j00981726AB","Black",3865,"NEW","B","F",0
"j00981726AB","Black",2362,"NEW","W","M",0
"j00981726AB","Black",1956,"NEW","B","M",0
"j00981726AB","Black",2593,"OLD","W","F",1
"j00981726AB","Black",1927,"OLD","W","F",0
"j00981726AB","Black",3039,"NEW","W","M",0
"j00981726AB","Black",2452,"OLD","W","F",1
"j00981726AB","Black",2532,"OLD","B","F",1
"j00981726AB","Black",2413,"OLD","B","M",1
"j00981726AB","Black",1770,"OLD","W","M",0
"j00981726AB","Black",2315,"OLD","W","F",1
"j00981726AB","Black",2591,"OLD","B","M",1
"j00981726AB","Black",3362,"OLD","B","F",1
"j00981726AB","Black",2193,"OLD","B","M",1
"j00981726AB","Black",6618,"OLD","B","M",1
"j00981726AB","Black",3016,"OLD","W","F",0
"j00981726AB","Black",3395,"NEW","B","M",0
"j00981726AB","Black",2595,"NEW","W","F",1
"j00981726AB","Black",4079,"NEW","W","F",0
"j00981726AB","Black",2772,"NEW","B","M",0
"j00981726AB","Black",3350,"NEW","W","M",0
"j00981726AB","Black",2243,"NEW","B","F",0
"j00981726AB","Black",1935,"NEW","B","F",0
"j00981726AB","Black",2259,"NEW","W","M",0
"j00981726AB","Black",4161,"NEW","B","M",0
"j00981726AB","Black",3206,"NEW","B","M",0
"j00981726AB","Black",2072,"NEW","B","M",0
"j00983550MKN","Black",2033,"NEW","B","M",0
"j00983550MKN","Black",1985,"OLD","W","M",0
"j00983550MKN","Black",2305,"OLD","B","F",0
"j00983550MKN","Black",2478,"OLD","W","F",1
"j00983550MKN","Black",3042,"OLD","B","M",1
"j00983550MKN","Black",1908,"NEW","W","F",0
"j00983550MKN","Black",2509,"NEW","B","M",0
"j00983550MKN","Black",3527,"NEW","W","F",0
"j00983550MKN","Black",2287,"NEW","W","M",0
"j00983550MKN","Black",1978,"NEW","B","F",0
"j00983550MKN","Black",1917,"OLD","W","F",1
"j00983550MKN","Black",2169,"OLD","W","M",1
"j00983550MKN","Black",1978,"OLD","B","M",1
"j00983550MKN","Black",3730,"NEW","W","F",0
"j00983550MKN","Black",2156,"NEW","W","M",0
"j00983550MKN","Black",1946,"OLD","B","F",1
"j00983550MKN","Black",2328,"OLD","B","F",1
"j00983550MKN","Black",1978,"OLD","W","F",1
"j00983550MKN","Black",1802,"NEW","B","F",0
"j00983550MKN","Black",2200,"NEW","W","M",0
"j00983550MKN","Black",2101,"NEW","B","M",0
"j00983550MKN","Black",2039,"OLD","B","F",1
"j00983550MKN","Black",2239,"OLD","B","M",0
"j00983550MKN","Black",2076,"OLD","W","F",1
"j00983550MKN","Black",2255,"OLD","W","M",1
"j00983550MKN","Black",1936,"OLD","W","F",1
"j00983550MKN","Black",1967,"NEW","B","M",0
"j00983550MKN","Black",1947,"OLD","W","F",1
"j00983550MKN","Black",2769,"OLD","B","F",0
"j00983550MKN","Black",4101,"OLD","B","M",0
"j00983550MKN","Black",2540,"OLD","B","M",0
"j00983550MKN","Black",1806,"OLD","W","M",1
"j00983550MKN","Black",2094,"OLD","W","F",1
"j00983550MKN","Black",2551,"OLD","B","F",1
"j00983550MKN","Black",2412,"OLD","B","M",1
"j00983550MKN","Black",4129,"OLD","B","M",1
"j00983550MKN","Black",1972,"OLD","B","F",1
"j00983550MKN","Black",2481,"OLD","W","F",1
"j00983550MKN","Black",2539,"NEW","W","M",0
"j00983550MKN","Black",3028,"OLD","B","M",1
"j00983550MKN","Black",3421,"OLD","B","F",1
"j00983550MKN","Black",2350,"NEW","W","F",0
"j00983550MKN","Black",2009,"NEW","W","F",0
"j00983550MKN","Black",2263,"OLD","W","M",1
"j00983550MKN","Black",1845,"OLD","W","M",1
"j00983550MKN","Black",1822,"OLD","W","M",1
"j00983550MKN","Black",2480,"OLD","W","M",1
"j00983550MKN","Black",1955,"NEW","B","F",0
"j00983550MKN","Black",2513,"OLD","B","M",0
"j00983550MKN","Black",2558,"OLD","B","M",1
"j00983550MKN","Black",2357,"OLD","W","F",1
"j00983550MKN","Black",2599,"NEW","W","F",0
"j00983550MKN","Black",1955,"NEW","B","F",0
"j00983550MKN","Black",1839,"NEW","W","F",0
"j00983550MKN","Black",1871,"NEW","B","M",0
"j00983550MKN","Black",2236,"NEW","W","M",0
"j00983550MKN","Black",1888,"NEW","W","F",0
"j00983550MKN","Black",1847,"NEW","W","M",0
"j00983550MKN","Black",1798,"NEW","B","F",0
"j00983550MKN","Black",1530,"NEW","B","M",0
"j00983550MKN","Black",1966,"NEW","B","F",0
"j00983550MKN","Black",1885,"NEW","W","M",0
"j00983550MKN","Black",3999,"NEW","B","M",0
"j00983550MKN","Black",1683,"NEW","B","M",0
"j00983550MKN","Black",1682,"NEW","B","M",0
"j00983550MKN","Black",2000,"NEW","W","F",0
"j00983550MKN","Black",1544,"NEW","W","M",0
"j00983550MKN","Black",2657,"NEW","B","F",0
"j00983550MKN","Black",1797,"NEW","B","M",0
"j00983550MKN","Black",2967,"NEW","B","F",0
"j00983550MKN","Black",3194,"NEW","W","M",0
"j00983550MKN","Black",1924,"NEW","B","F",0
"j00983550MKN","Black",1883,"NEW","B","F",0
"j00983550MKN","Black",1743,"NEW","W","M",0
"j00983550MKN","Black",2633,"OLD","W","M",0
"j00983550MKN","Black",2297,"OLD","B","F",1
"j00983550MKN","Black",2729,"OLD","W","M",1
"j00983550MKN","Black",1824,"OLD","B","F",0
"j00983550MKN","Black",1819,"OLD","W","F",1
"j00983550MKN","Black",2090,"NEW","W","F",0
"J01002593TL","Black",3284,"NEW","B","M",1
"J01002593TL","Black",9488,"OLD","B","M",0
"J01002593TL","Black",3517,"OLD","B","F",1
"J01002593TL","Black",9273,"OLD","B","M",1
"J01002593TL","Black",4359,"OLD","B","F",1
"J01002593TL","Black",6303,"NEW","W","F",0
"J01002593TL","Black",5177,"NEW","B","M",0
"J01002593TL","Black",8562,"OLD","B","M",1
"J01002593TL","Black",34586,"OLD","W","M",0
"J01002593TL","Black",54605,"NEW","B","F",1
"J01002593TL","Black",8630,"OLD","W","F",1
"J01002593TL","Black",6627,"OLD","W","F",0
"J01002593TL","Black",4764,"OLD","B","F",1
"J01002593TL","Black",1963,"NEW","B","F",0
"J01002593TL","Black",2696,"OLD","W","M",0
"J01002593TL","Black",4033,"OLD","W","M",1
"J01002593TL","Black",6878,"OLD","W","F",1
"J01002593TL","Black",2043,"OLD","B","M",1
"J01002593TL","Black",2114,"OLD","W","M",1
"J01002593TL","Black",2340,"NEW","B","M",0
"J01002593TL","Black",2027,"OLD","W","F",1
"J01002593TL","Black",1862,"OLD","B","F",0
"J01002593TL","Black",2486,"NEW","W","F",0
"J01002593TL","Black",3993,"OLD","W","F",0
"J01002593TL","Black",2901,"OLD","B","F",1
"J01002593TL","Black",4185,"NEW","W","F",0
"J01002593TL","Black",1853,"OLD","B","M",0
"J01002593TL","Black",1819,"OLD","W","F",0
"J01002593TL","Black",11032,"NEW","W","M",0
"J01002593TL","Black",10249,"NEW","W","F",0
"J01002593TL","Black",16165,"NEW","W","F",0
"J01002593TL","Black",14670,"NEW","W","F",0
"J01002593TL","Black",3096,"OLD","B","M",0
"J01002593TL","Black",2117,"NEW","W","M",0
"J01002593TL","Black",2209,"NEW","W","M",0
"J01002593TL","Black",4063,"OLD","W","F",1
"J01002593TL","Black",3048,"OLD","B","M",0
"J01002593TL","Black",7577,"NEW","B","F",0
"J01002593TL","Black",2716,"OLD","W","M",0
"J01002593TL","Black",10543,"NEW","B","M",0
"J01002593TL","Black",4406,"NEW","W","M",0
"J01002593TL","Black",3190,"OLD","B","F",0
"J01002593TL","Black",1958,"NEW","B","F",0
"J01002593TL","Black",16079,"OLD","W","M",0
"J01002593TL","Black",3448,"NEW","B","M",0
"J01002593TL","Black",1983,"NEW","B","F",0
"J01002593TL","Black",2751,"OLD","B","M",1
"J01002593TL","Black",3648,"NEW","B","M",0
"J01002593TL","Black",2158,"NEW","W","M",0
"J01002593TL","Black",3479,"OLD","W","M",1
"J01002593TL","Black",3135,"NEW","B","F",0
"J01002593TL","Black",2924,"NEW","B","F",0
"J01002593TL","Black",12538,"NEW","B","M",1
"J01002593TL","Black",8464,"NEW","B","M",1
"J01002593TL","Black",3672,"NEW","B","F",0
"J01002593TL","Black",2300,"OLD","W","M",1
"J01002593TL","Black",2515,"NEW","B","F",0
"J01002593TL","Black",1962,"NEW","W","M",0
"J01002593TL","Black",2848,"OLD","B","F",0
"J01002593TL","Black",3766,"NEW","W","M",0
"J01002593TL","Black",2580,"OLD","B","M",1
"J01002593TL","Black",10575,"NEW","B","M",0
"J01002593TL","Black",24507,"NEW","W","F",0
"J01002593TL","Black",5560,"OLD","B","F",1
"J01002593TL","Black",3249,"NEW","W","M",0
"J01002593TL","Black",4220,"NEW","W","F",0
"J01002593TL","Black",3101,"OLD","B","F",1
"J01002593TL","Black",2571,"NEW","B","F",0
"J01002593TL","Black",78646,"OLD","W","M",0
"J01002593TL","Black",4624,"OLD","W","F",1
"J01002593TL","Black",5240,"NEW","W","F",0
"J01002593TL","Black",3123,"OLD","B","F",0
"J01002593TL","Black",1645,"OLD","W","F",0
"J01002593TL","Black",4884,"NEW","W","M",0
"J01002593TL","Black",4639,"NEW","B","M",0
"J01002593TL","Black",3452,"OLD","B","M",0
"J01002593TL","Black",1881,"OLD","W","M",0
"J01002593TL","Black",5628,"OLD","W","F",1
"J01002593TL","Black",2491,"NEW","W","F",0
"J01002593TL","Black",3795,"NEW","W","M",0
"J01024433CAA","Black",2347,"NEW","B","F",0
"J01024433CAA","Black",2345,"OLD","W","M",0
"J01024433CAA","Black",2531,"OLD","B","M",0
"J01024433CAA","Black",2057,"NEW","B","M",0
"J01024433CAA","Black",2179,"NEW","B","M",0
"J01024433CAA","Black",2330,"OLD","B","F",1
"J01024433CAA","Black",2165,"NEW","B","M",0
"J01024433CAA","Black",6254,"OLD","B","F",1
"J01024433CAA","Black",2324,"OLD","W","F",1
"J01024433CAA","Black",3513,"OLD","B","F",1
"J01024433CAA","Black",2215,"OLD","B","F",1
"J01024433CAA","Black",2251,"OLD","W","M",0
"J01024433CAA","Black",2766,"OLD","B","M",1
"J01024433CAA","Black",3146,"NEW","W","M",1
"J01024433CAA","Black",6052,"OLD","W","M",1
"J01024433CAA","Black",2462,"OLD","W","F",1
"J01024433CAA","Black",2290,"OLD","B","F",1
"J01024433CAA","Black",2119,"OLD","W","F",1
"J01024433CAA","Black",2220,"NEW","B","F",0
"J01024433CAA","Black",2352,"OLD","W","M",1
"J01024433CAA","Black",2338,"OLD","W","F",0
"J01024433CAA","Black",2507,"OLD","W","M",0
"J01024433CAA","Black",2343,"OLD","B","M",1
"J01024433CAA","Black",2061,"OLD","W","F",1
"J01024433CAA","Black",4530,"NEW","W","F",0
"J01024433CAA","Black",2300,"OLD","B","M",0
"J01024433CAA","Black",2461,"NEW","W","F",0
"J01024433CAA","Black",2187,"NEW","W","F",0
"J01024433CAA","Black",1951,"OLD","W","M",0
"J01024433CAA","Black",2131,"OLD","B","F",0
"J01024433CAA","Black",3025,"OLD","W","F",1
"J01024433CAA","Black",2200,"OLD","B","M",1
"J01024433CAA","Black",2758,"OLD","B","M",1
"J01024433CAA","Black",2102,"OLD","B","F",0
"J01024433CAA","Black",2982,"NEW","B","F",0
"J01024433CAA","Black",1976,"OLD","B","F",0
"J01024433CAA","Black",2133,"NEW","B","F",0
"J01024433CAA","Black",2359,"NEW","B","M",0
"J01024433CAA","Black",2321,"NEW","W","F",0
"J01024433CAA","Black",2107,"OLD","W","M",1
"J01024433CAA","Black",2183,"OLD","W","M",0
"J01024433CAA","Black",1564,"OLD","W","F",0
"J01024433CAA","Black",1962,"OLD","W","F",0
"J01024433CAA","Black",1694,"OLD","B","M",0
"J01024433CAA","Black",2998,"OLD","W","M",0
"J01024433CAA","Black",2055,"OLD","B","M",0
"J01024433CAA","Black",2415,"NEW","W","M",0
"J01024433CAA","Black",2170,"NEW","W","M",0
"J01024433CAA","Black",2077,"NEW","B","F",0
"J01024433CAA","Black",2582,"NEW","W","M",0
"J01024433CAA","Black",5392,"NEW","W","M",0
"J01024433CAA","Black",128359,"NEW","B","M",0
"J01024433CAA","Black",2060,"NEW","B","M",0
"J01024433CAA","Black",1775,"OLD","W","F",1
"J01024433CAA","Black",2256,"NEW","W","M",0
"J01024433CAA","Black",3240,"NEW","W","M",0
"J01024433CAA","Black",2249,"NEW","B","M",0
"J01024433CAA","Black",2187,"NEW","B","M",0
"J01024433CAA","Black",1588,"NEW","W","M",0
"J01024433CAA","Black",12472,"NEW","B","F",0
"J01024433CAA","Black",2760,"NEW","W","F",0
"J01024433CAA","Black",2262,"NEW","W","M",0
"J01024433CAA","Black",4289,"NEW","B","M",0
"J01024433CAA","Black",2098,"NEW","W","F",0
"J01024433CAA","Black",24407,"NEW","W","F",0
"J01024433CAA","Black",1887,"NEW","B","M",0
"J01024433CAA","Black",1953,"NEW","W","M",0
"J01024433CAA","Black",2127,"NEW","B","F",0
"J01024433CAA","Black",3269,"NEW","W","F",0
"J01024433CAA","Black",2051,"NEW","W","F",0
"J01024433CAA","Black",1627,"NEW","B","F",0
"J01024433CAA","Black",1194491,"OLD","B","F",0
"J01024433CAA","Black",2456,"NEW","B","F",0
"J01024433CAA","Black",1614,"OLD","W","F",0
"J01024433CAA","Black",1870,"OLD","B","M",0
"J01024433CAA","Black",2193,"OLD","B","F",0
"J01024433CAA","Black",2203,"NEW","W","F",0
"J01024433CAA","Black",2316,"OLD","B","M",0
"J01024433CAA","Black",1937,"NEW","B","F",0
"J01024433CAA","Black",1972,"OLD","W","M",0
"KBooker","Black",2214,"OLD","W","F",1
"KBooker","Black",2334,"OLD","W","F",1
"KBooker","Black",4550,"OLD","B","M",1
"KBooker","Black",4684,"OLD","W","M",1
"KBooker","Black",2790,"OLD","W","F",0
"KBooker","Black",2372,"NEW","B","M",1
"KBooker","Black",2615,"NEW","W","F",1
"KBooker","Black",7594,"OLD","B","F",1
"KBooker","Black",2431,"NEW","B","F",0
"KBooker","Black",2317,"OLD","B","M",1
"KBooker","Black",2484,"NEW","W","M",0
"KBooker","Black",2392,"OLD","B","F",1
"KBooker","Black",2839,"NEW","B","M",0
"KBooker","Black",2885,"NEW","W","M",0
"KBooker","Black",3142,"OLD","B","F",1
"KBooker","Black",2360,"NEW","W","F",0
"KBooker","Black",3555,"OLD","W","M",0
"KBooker","Black",2496,"OLD","B","F",1
"KBooker","Black",2311,"OLD","W","F",1
"KBooker","Black",2197,"OLD","B","F",1
"KBooker","Black",4536,"NEW","B","F",0
"KBooker","Black",3485,"NEW","W","F",0
"KBooker","Black",3086,"NEW","W","F",1
"KBooker","Black",2798,"NEW","B","M",0
"KBooker","Black",2293,"OLD","W","F",1
"KBooker","Black",2550,"OLD","W","F",0
"KBooker","Black",2131,"NEW","B","F",0
"KBooker","Black",3019,"OLD","W","M",1
"KBooker","Black",2550,"OLD","B","M",1
"KBooker","Black",2190,"NEW","W","M",0
"KBooker","Black",2760,"NEW","W","F",0
"KBooker","Black",2290,"OLD","B","F",1
"KBooker","Black",6713,"NEW","W","F",1
"KBooker","Black",2638,"NEW","W","M",0
"KBooker","Black",2801,"NEW","W","F",0
"KBooker","Black",2242,"OLD","B","M",1
"KBooker","Black",3074,"OLD","W","M",1
"KBooker","Black",2107,"OLD","B","M",1
"KBooker","Black",2108,"OLD","W","M",0
"KBooker","Black",2862,"OLD","B","M",0
"KBooker","Black",3184,"OLD","B","M",1
"KBooker","Black",2611,"NEW","B","F",0
"KBooker","Black",3061,"NEW","B","M",1
"KBooker","Black",2737,"NEW","B","F",1
"KBooker","Black",3361,"NEW","B","M",0
"KBooker","Black",2301,"NEW","W","M",0
"KBooker","Black",2208,"NEW","W","F",0
"KBooker","Black",2264,"OLD","B","F",1
"KBooker","Black",2130,"OLD","W","M",0
"KBooker","Black",2249,"OLD","B","F",1
"KBooker","Black",2263,"OLD","B","F",1
"KBooker","Black",2594,"NEW","B","F",0
"KBooker","Black",2546,"NEW","B","F",0
"KBooker","Black",2207,"NEW","B","M",0
"KBooker","Black",8025,"NEW","B","M",0
"KBooker","Black",2953,"NEW","W","F",0
"KBooker","Black",3585,"NEW","B","F",0
"KBooker","Black",2569,"OLD","B","M",0
"KBooker","Black",2192,"OLD","W","F",1
"KBooker","Black",2471,"OLD","W","F",0
"KBooker","Black",2464,"OLD","W","F",0
"KBooker","Black",2276,"NEW","B","F",0
"KBooker","Black",2209,"OLD","W","M",0
"KBooker","Black",3287,"NEW","W","M",0
"KBooker","Black",3192,"NEW","B","M",0
"KBooker","Black",2319,"OLD","W","M",1
"KBooker","Black",2563,"OLD","W","M",1
"KBooker","Black",2174,"OLD","B","F",1
"KBooker","Black",2080,"NEW","B","M",0
"KBooker","Black",2210,"OLD","W","F",1
"KBooker","Black",2118,"OLD","B","M",1
"KBooker","Black",2210,"NEW","W","M",0
"KBooker","Black",2435,"NEW","W","M",0
"KBooker","Black",2239,"OLD","B","M",1
"KBooker","Black",2410,"NEW","B","M",0
"KBooker","Black",2781,"NEW","W","F",0
"KBooker","Black",2326,"NEW","W","M",0
"KBooker","Black",2140,"OLD","W","M",1
"KBooker","Black",2167,"NEW","W","M",0
"KBooker","Black",2166,"NEW","B","F",0
